movieId,title,genres,tags
89898,Generation P (2011),Comedy|Drama|Sci-Fi,"Generation, P, Funny, Lighthearted, Satire"
89904,The Artist (2011),Comedy|Drama|Romance,"Artist, Funny, Lighthearted, Satire, Emotional"
89939,Gigi (1949),Comedy,"Gigi, Funny, Lighthearted, Satire"
89945,BlinkyTM (2011),Horror|Sci-Fi,"Blinkytm, Scary, Dark, Supernatural, Futuristic"
90057,Take Shelter (2011),Drama,"Take, Shelter, Emotional, Serious, Thought-Provoking"
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama,"Three, Outlaw, Samurai, Sanbiki, No, Fast-Paced"
90245,Antonio Gaudí (1985),Documentary,"Antonio, Gaudí, Informative, Real-Life, Educational"
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,"Real, Steel, Fast-Paced, Exciting, Adrenaline"
90343,Footloose (2011),Comedy|Drama|Musical,"Footloose, Funny, Lighthearted, Satire, Emotional"
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,"Thing, Scary, Dark, Supernatural, Intriguing"
90353,Beautiful Boy (2010),Drama,"Beautiful, Boy, Emotional, Serious, Thought-Provoking"
90357,Tyrannosaur (2011),Drama,"Tyrannosaur, Emotional, Serious, Thought-Provoking"
90374,Martha Marcy May Marlene (2011),Drama|Thriller,"Martha, Marcy, May, Marlene, Emotional"
90376,We Need to Talk About Kevin (2011),Drama|Thriller,"We, Need, Talk, About, Kevin, Emotional"
90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War,"Behind, Enemy, Lines, Axis, Evil, Fast-Paced"
90403,"Three Musketeers, The (2011)",Action|Adventure,"Three, Musketeers, Fast-Paced, Exciting, Adrenaline"
90405,In Time (2011),Crime|Sci-Fi|Thriller,"Time, Suspense, Noir, Futuristic, Technological"
90428,Margaret (2011),Drama,"Margaret, Emotional, Serious, Thought-Provoking"
90430,Carnage (2011),Comedy|Drama,"Carnage, Funny, Lighthearted, Satire, Emotional"
90439,Margin Call (2011),Drama|Thriller,"Margin, Call, Emotional, Serious, Thought-Provoking"
90469,Paranormal Activity 3 (2011),Horror,"Paranormal, Activity, 3, Scary, Dark"
90471,Puncture (2011),Drama,"Puncture, Emotional, Serious, Thought-Provoking"
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,"Johnny, English, Reborn, Epic, Action-Packed"
90524,Abduction (2011),Action|Drama|Mystery|Thriller,"Abduction, Fast-Paced, Exciting, Adrenaline, Emotional"
90528,This Must Be the Place (2011),Crime|Drama|Thriller,"This, Must, Be, Place, Suspense"
90531,Shame (2011),Drama,"Shame, Emotional, Serious, Thought-Provoking"
90576,What's Your Number? (2011),Comedy|Romance,"What, S, Your, Number, Funny"
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,"Headhunters, Hodejegerne, Fast-Paced, Exciting, Adrenaline"
90603,Batman: Year One (2011),Action|Animation|Crime,"Batman, Year, One, Fast-Paced, Exciting"
90630,Miss Representation (2011),Documentary,"Miss, Representation, Informative, Real-Life, Educational"
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,"Puss, Boots, Epic, Action-Packed, Exciting"
90717,Tower Heist (2011),Action|Comedy|Crime,"Tower, Heist, Fast-Paced, Exciting, Adrenaline"
90719,J. Edgar (2011),Drama,"J, Edgar, Emotional, Serious, Thought-Provoking"
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,"Double, Fast-Paced, Exciting, Adrenaline, Suspense"
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,"Adventures, Tintin, Fast-Paced, Exciting, Adrenaline"
90769,Starsuckers (2009),Documentary,"Starsuckers, Informative, Real-Life, Educational"
90809,Tomboy (2011),Drama,"Tomboy, Emotional, Serious, Thought-Provoking"
90863,George Harrison: Living in the Material World (2011),Documentary,"George, Harrison, Living, Material, World, Informative"
90866,Hugo (2011),Children|Drama|Mystery,"Hugo, Family-Friendly, Educational, Wholesome, Emotional"
90888,Immortals (2011),Action|Drama|Fantasy,"Immortals, Fast-Paced, Exciting, Adrenaline, Emotional"
90890,Jack and Jill (2011),Comedy,"Jack, Jill, Funny, Lighthearted, Satire"
90943,Into the Abyss (2011),Documentary,"Into, Abyss, Informative, Real-Life, Educational"
90945,"Sign of Four, The (1987)",Adventure|Crime|Drama,"Sign, Four, Epic, Action-Packed, Exciting"
91077,"Descendants, The (2011)",Comedy|Drama,"Descendants, Funny, Lighthearted, Satire, Emotional"
91079,Like Crazy (2011),Drama|Romance,"Like, Crazy, Emotional, Serious, Thought-Provoking"
91094,"Muppets, The (2011)",Children|Comedy|Musical,"Muppets, Family-Friendly, Educational, Wholesome, Funny"
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,"Twilight, Saga, Breaking, Dawn, 1, Epic"
91126,War Horse (2011),Drama|War,"Horse, Emotional, Serious, Thought-Provoking, Intense"
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,"Rum, Diary, Funny, Lighthearted, Satire"
91233,Lifted (2006),Animation|Comedy|Sci-Fi,"Lifted, Family-Friendly, Colorful, Fun, Funny"
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,"Hipsters, Stilyagi, Emotional, Serious, Thought-Provoking"
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,"Another, Cinderella, Story, Family-Friendly, Educational"
91273,Bunraku (2010),Action|Drama|Fantasy,"Bunraku, Fast-Paced, Exciting, Adrenaline, Emotional"
91323,"Sitter, The (2011)",Comedy,"Sitter, Funny, Lighthearted, Satire"
91325,Extremely Loud and Incredibly Close (2011),Drama,"Extremely, Loud, Incredibly, Close, Emotional"
91337,Play the Game (2009),Comedy|Romance,"Play, Game, Funny, Lighthearted, Satire"
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,"Asterix, America, K, Conquers, Astérix, Epic"
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,"Asterix, Vikings, Astérix, Et, Les, Epic"
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,"Happy, Feet, Two, Family-Friendly, Colorful"
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,"Arthur, Christmas, Family-Friendly, Colorful, Fun"
91470,Violet & Daisy (2011),Action|Drama,"Violet, Daisy, Fast-Paced, Exciting, Adrenaline"
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,"Bullet, Head, Fast-Paced, Exciting, Adrenaline"
91485,"Expendables 2, The (2012)",Action|Adventure,"Expendables, 2, Fast-Paced, Exciting, Adrenaline"
91488,"Snowman, The (1982)",Animation|Children|Musical,"Snowman, Family-Friendly, Colorful, Fun, Educational"
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,"Hunger, Games, Fast-Paced, Exciting, Adrenaline"
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,"Dark, Knight, Rises, Fast-Paced, Exciting"
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,"Bourne, Legacy, Fast-Paced, Exciting, Adrenaline"
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,"Sherlock, Holmes, Game, Shadows, Fast-Paced"
91571,Coriolanus (2011),Drama|Thriller,"Coriolanus, Emotional, Serious, Thought-Provoking, Suspenseful"
91622,Young Adult (2011),Comedy|Drama,"Young, Adult, Funny, Lighthearted, Satire"
91628,New Year's Eve (2011),Comedy|Romance,"New, Year, S, Eve, Funny"
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,"Mission, Impossible, Ghost, Protocol, Fast-Paced"
91653,We Bought a Zoo (2011),Comedy|Drama,"We, Bought, Zoo, Funny, Lighthearted"
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,"Girl, Dragon, Tattoo, Emotional, Serious"
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,"Darkest, Hour, Fast-Paced, Exciting, Adrenaline"
91666,Last Holiday (1950),Comedy|Drama|Romance,"Last, Holiday, Funny, Lighthearted, Satire"
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,"Alvin, Chipmunks, Chipwrecked, Family-Friendly, Colorful"
91688,Salvation Boulevard (2011),Comedy|Thriller,"Salvation, Boulevard, Funny, Lighthearted, Satire"
91690,Friends with Kids (2011),Comedy,"Friends, Kids, Funny, Lighthearted, Satire"
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,"Girl, Walks, Into, Bar, Funny"
91842,Contraband (2012),Action|Crime|Drama|Thriller,"Contraband, Fast-Paced, Exciting, Adrenaline, Suspense"
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary,"Way, South, De, Weg, Naar, Informative"
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,"Being, Elmo, Puppeteer, S, Journey, Informative"
91873,Joyful Noise (2012),Comedy|Musical,"Joyful, Noise, Funny, Lighthearted, Satire"
91890,"Iron Lady, The (2011)",Drama,"Iron, Lady, Emotional, Serious, Thought-Provoking"
91935,Albatross (2011),Drama,"Albatross, Emotional, Serious, Thought-Provoking"
91947,"Revenant, The (2009)",Comedy|Horror,"Revenant, Funny, Lighthearted, Satire, Scary"
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,"Underworld, Awakening, Fast-Paced, Exciting, Adrenaline"
91976,"Grey, The (2012)",Action|Drama,"Grey, Fast-Paced, Exciting, Adrenaline, Emotional"
91978,Man on a Ledge (2012),Crime|Thriller,"Man, Ledge, Suspense, Noir, Suspenseful"
91981,Sacrifice (Zhao shi gu er) (2010),Drama,"Sacrifice, Zhao, Shi, Gu, Er, Emotional"
92008,Haywire (2011),Action|Thriller,"Haywire, Fast-Paced, Exciting, Adrenaline, Suspenseful"
92046,Contact High (2009),Comedy,"Contact, High, Funny, Lighthearted, Satire"
92048,"Whistleblower, The (2010)",Drama|Thriller,"Whistleblower, Emotional, Serious, Thought-Provoking, Suspenseful"
92094,Einstein and Eddington (2008),Drama,"Einstein, Eddington, Emotional, Serious, Thought-Provoking"
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,"Apollo, 18, Scary, Dark, Supernatural"
92198,Seeking Justice (2011),Action|Drama|Thriller,"Seeking, Justice, Fast-Paced, Exciting, Adrenaline"
92234,Red Tails (2012),Action|Adventure|Drama|War,"Red, Tails, Fast-Paced, Exciting, Adrenaline"
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,"Flowers, Jin, Líng, Shí, San, Emotional"
92259,Intouchables (2011),Comedy|Drama,"Intouchables, Funny, Lighthearted, Satire, Emotional"
92264,One for the Money (2012),Action|Comedy|Crime,"One, Money, Fast-Paced, Exciting, Adrenaline"
92309,"Innkeepers, The (2011)",Horror|Thriller,"Innkeepers, Scary, Dark, Supernatural, Suspenseful"
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,"Puss, Boots, Nagagutsu, O, Haita, Epic"
92391,Grave Encounters (2011),Horror,"Grave, Encounters, Scary, Dark, Supernatural"
92420,Chronicle (2012),Action|Sci-Fi|Thriller,"Chronicle, Fast-Paced, Exciting, Adrenaline, Futuristic"
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,"Woman, Black, Emotional, Serious, Thought-Provoking"
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,"Woman, Love, Rubbeldiekatz, Funny, Lighthearted"
92439,"Art of Getting By, The (2011)",Drama|Romance,"Art, Getting, Emotional, Serious, Thought-Provoking"
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,"All, Watched, Over, Machines, Loving, Informative"
92494,Dylan Moran: Monster (2004),Comedy|Documentary,"Dylan, Moran, Monster, Funny, Lighthearted"
92507,Safe House (2012),Action|Crime|Mystery|Thriller,"Safe, House, Fast-Paced, Exciting, Adrenaline"
92509,"Vow, The (2012)",Drama|Romance,"Vow, Emotional, Serious, Thought-Provoking, Romantic"
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,"Louis, C, K, Live, Beacon, Funny"
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,"Pitfall, Otoshiana, Thriller, Suspense, Noir"
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,"Monsieur, Lazhar, Family-Friendly, Educational, Wholesome"
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,"Good, Time, Call, Funny, Lighthearted"
92674,Janie Jones (2010),Drama|Musical,"Janie, Jones, Emotional, Serious, Thought-Provoking"
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,"Journey, 2, Mysterious, Island, Fast-Paced"
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,"Perfect, Sense, Emotional, Serious, Thought-Provoking"
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,"Rollo, Woods, Sprite, Rölli, Ja, Family-Friendly"
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,"Atomic, Brain, Scary, Dark, Supernatural"
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,"Ghost, Rider, Spirit, Vengeance, Fast-Paced"
92954,Prayers for Bobby (2009),Drama,"Prayers, Bobby, Emotional, Serious, Thought-Provoking"
93006,"Very Potter Musical, A (2009)",Comedy|Musical,"Very, Potter, Funny, Lighthearted, Satire"
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,"Very, Potter, Sequel, Funny, Lighthearted"
93022,Miss Nobody (2010),Comedy|Crime,"Miss, Nobody, Funny, Lighthearted, Satire"
93040,"Civil War, The (1990)",Documentary|War,"Civil, Informative, Real-Life, Educational, Intense"
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,"Ro, Go, Pa, G, Funny"
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,"Women, 6th, Floor, Les, Femmes, Funny"
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,"Mega, Shark, Vs, Crocosaurus, Fast-Paced"
93193,Red Hill (2010),Crime|Thriller|Western,"Red, Hill, Suspense, Noir, Suspenseful"
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,"Mickey, S, Prince, Pauper, Family-Friendly"
93242,Gone (2012),Drama|Thriller,"Gone, Emotional, Serious, Thought-Provoking, Suspenseful"
93270,Project X (2012),Comedy,"Project, Funny, Lighthearted, Satire"
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,"Dr, Seuss, Lorax, Family-Friendly, Colorful"
93287,"Big Year, The (2011)",Comedy,"Big, Year, Funny, Lighthearted, Satire"
93297,Act of Valor (2012),Action|Thriller|War,"Act, Valor, Fast-Paced, Exciting, Adrenaline"
93320,Trailer Park Boys (1999),Comedy|Crime,"Trailer, Park, Boys, Funny, Lighthearted"
93326,This Means War (2012),Action|Comedy|Romance,"This, Means, War, Fast-Paced, Exciting"
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,"John, Carter, Fast-Paced, Exciting, Adrenaline"
93443,Goon (2011),Comedy|Drama,"Goon, Funny, Lighthearted, Satire, Emotional"
93502,"Ledge, The (2011)",Drama|Thriller,"Ledge, Emotional, Serious, Thought-Provoking, Suspenseful"
93510,21 Jump Street (2012),Action|Comedy|Crime,"21, Jump, Street, Fast-Paced, Exciting"
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,"Jeff, Who, Lives, Home, Funny"
93563,Lockout (2012),Action|Sci-Fi|Thriller,"Lockout, Fast-Paced, Exciting, Adrenaline, Futuristic"
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,"Snowtown, Murders, Suspense, Noir, Emotional"
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,"Space, Battleship, Yamato, Fast-Paced, Exciting"
93721,Jiro Dreams of Sushi (2011),Documentary,"Jiro, Dreams, Sushi, Informative, Real-Life"
93723,Damsels in Distress (2011),Comedy|Romance,"Damsels, Distress, Funny, Lighthearted, Satire"
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,"Salmon, Fishing, Yemen, Funny, Lighthearted"
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,"Wrath, Titans, Fast-Paced, Exciting, Adrenaline"
93790,Detachment (2011),Drama,"Detachment, Emotional, Serious, Thought-Provoking"
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,"Iron, Sky, Fast-Paced, Exciting, Adrenaline"
93819,Absentia (2011),Horror,"Absentia, Scary, Dark, Supernatural"
93831,American Reunion (American Pie 4) (2012),Comedy,"American, Reunion, Pie, 4, Funny"
93838,The Raid: Redemption (2011),Action|Crime,"Raid, Redemption, Fast-Paced, Exciting, Adrenaline"
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,"Cabin, Woods, Funny, Lighthearted, Satire"
93855,God Bless America (2011),Comedy|Drama,"God, Bless, America, Funny, Lighthearted"
93980,"Three Stooges, The (2012)",Comedy,"Three, Stooges, Funny, Lighthearted, Satire"
93982,"Raven, The (2012)",Mystery|Thriller,"Raven, Intriguing, Puzzling, Suspense, Suspenseful"
93988,North & South (2004),Drama|Romance,"North, South, Emotional, Serious, Thought-Provoking"
94011,"Big Bang, The (2011)",Action|Thriller,"Big, Bang, Fast-Paced, Exciting, Adrenaline"
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,"Mirror, Epic, Action-Packed, Exciting, Funny"
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,"Battleship, Fast-Paced, Exciting, Adrenaline, Futuristic"
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,"Best, Exotic, Marigold, Hotel, Funny"
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,"Comic, Con, Episode, Fan, S, Informative"
94130,Bully (2011),Documentary,"Bully, Informative, Real-Life, Educational"
94150,Hysteria (2011),Comedy|Romance,"Hysteria, Funny, Lighthearted, Satire, Romantic"
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,"Dante, S, Inferno, Animated, Epic, Fast-Paced"
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,"Atomic, Submarine, Futuristic, Technological, Speculative"
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,"Five, Year, Engagement, Funny, Lighthearted"
94323,Think Like a Man (2012),Comedy,"Think, Like, Man, Funny, Lighthearted"
94325,"Lucky One, The (2012)",Drama,"Lucky, One, Emotional, Serious, Thought-Provoking"
94405,Safe (2012),Action|Crime|Thriller,"Safe, Fast-Paced, Exciting, Adrenaline, Suspense"
94478,Dark Shadows (2012),Comedy|Horror|IMAX,"Shadows, Funny, Lighthearted, Satire, Scary"
94494,96 Minutes (2011) ,Drama|Thriller,"96, Minutes, 2011, Emotional, Serious"
94503,"Decoy Bride, The (2011)",Comedy|Romance,"Decoy, Bride, Funny, Lighthearted, Satire"
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,"Rocket, Singh, Salesman, Year, Funny"
94677,"Dictator, The (2012)",Comedy,"Dictator, Funny, Lighthearted, Satire"
94735,Walking with Monsters (2005),Documentary,"Walking, Monsters, Informative, Real-Life, Educational"
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,"Men, Black, M, B, I, Fast-Paced"
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,"Snow, White, Huntsman, Fast-Paced, Exciting"
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,"Sound, My, Voice, Emotional, Serious"
94810,Eva (2011),Drama|Fantasy|Sci-Fi,"Eva, Emotional, Serious, Thought-Provoking, Magical"
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,"Pirates, Band, Misfits, Epic, Action-Packed"
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,"Prometheus, Fast-Paced, Exciting, Adrenaline, Scary"
94867,"Pact, The (2012)",Horror|Mystery|Thriller,"Pact, Scary, Dark, Supernatural, Intriguing"
94896,Bernie (2011),Comedy|Crime|Drama,"Bernie, Funny, Lighthearted, Satire, Thriller"
94919,Inhale (2010),Drama|Thriller,"Inhale, Emotional, Serious, Thought-Provoking, Suspenseful"
94931,Take This Waltz (2011),Drama|Romance,"Take, This, Waltz, Emotional, Serious"
94953,Wanderlust (2012),Comedy,"Wanderlust, Funny, Lighthearted, Satire"
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,"Moonrise, Kingdom, Funny, Lighthearted, Satire"
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,"Get, Gringo, Fast-Paced, Exciting, Adrenaline"
95004,Superman/Doomsday (2007) ,Action|Animation,"Superman, Doomsday, 2007, Fast-Paced, Exciting"
95067,"Thousand Words, A (2012)",Comedy|Drama,"Thousand, Words, Funny, Lighthearted, Satire"
95088,Safety Not Guaranteed (2012),Comedy|Drama,"Safety, Not, Guaranteed, Funny, Lighthearted"
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,"Madagascar, 3, Europe, S, Most, Epic"
95135,Your Sister's Sister (2011),Comedy|Drama,"Your, Sister, S, Funny, Lighthearted"
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,"Dragon, Ball, Curse, Blood, Rubies, Fast-Paced"
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,"Dragon, Ball, Sleeping, Princess, Devil, Fast-Paced"
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,"Superman, Batman, Public, Enemies, Fast-Paced"
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,"Dragon, Ball, Mystical, Doragon, Bôru, Fast-Paced"
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,"Dragon, Ball, Z, Movie, World, Fast-Paced"
95167,Brave (2012),Action|Adventure|Animation|Children,"Brave, Fast-Paced, Exciting, Adrenaline, Epic"
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,"Beauty, Beast, Enchanted, Christmas, Family-Friendly"
95175,Front of the Class (2008),Drama,"Front, Class, Emotional, Serious, Thought-Provoking"
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,"Dragon, Ball, Z, Movie, Tree, Fast-Paced"
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,"Pocahontas, Journey, New, World, 1998, Epic"
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,"What, Expect, When, You, Re, Funny"
95201,To Rome with Love (2012),Comedy,"Rome, Love, Funny, Lighthearted, Satire"
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,"Abraham, Lincoln, Vampire, Hunter, Fast-Paced"
95218,First Position (2011),Documentary,"First, Position, Informative, Real-Life, Educational"
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,"Rock, Ages, Funny, Lighthearted, Satire"
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,"Seeking, Friend, End, World, Funny"
95311,Presto (2008),Animation|Children|Comedy|Fantasy,"Presto, Family-Friendly, Colorful, Fun, Educational"
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,"Jack, Attack, Epic, Action-Packed, Exciting"
95377,One Man Band (2005),Animation|Comedy|Musical,"One, Man, Band, Family-Friendly, Colorful"
95441,Ted (2012),Comedy|Fantasy,"Ted, Funny, Lighthearted, Satire, Magical"
95449,Magic Mike (2012),Drama|Romance,"Magic, Mike, Emotional, Serious, Thought-Provoking"
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,"Dragon, Ball, Z, Return, Cooler, Fast-Paced"
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,"Dragon, Ball, Z, Cooler, S, Fast-Paced"
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,"Dragon, Ball, Z, Super, Android, Fast-Paced"
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,"Dragon, Ball, Z, Broly, Legendary, Fast-Paced"
95508,Cleanskin (2012),Crime|Drama|Thriller,"Cleanskin, Suspense, Noir, Emotional, Serious"
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Amazing, Spider, Man, Fast-Paced, Exciting"
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,"Dragon, Ball, Z, Bojack, Unbound, Fast-Paced"
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,"Ice, Age, 4, Continental, Drift, Epic"
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,"Beasts, Southern, Wild, Emotional, Serious"
95583,Savages (2012),Crime|Drama|Thriller,"Savages, Suspense, Noir, Emotional, Serious"
95624,"Firm, The (2009)",Drama,"Firm, Emotional, Serious, Thought-Provoking"
95633,Spirit Camp (2009),Horror,"Spirit, Camp, Scary, Dark, Supernatural"
95654,Geri's Game (1997),Animation|Children,"Geri, S, Game, Family-Friendly, Colorful"
95690,Some Guy Who Kills People (2011),Comedy|Thriller,"Some, Guy, Who, Kills, People, Funny"
95717,Treasure Island (2012),Adventure,"Treasure, Island, Epic, Action-Packed, Exciting"
95720,"Watch, The (2012)",Comedy|Sci-Fi,"Watch, Funny, Lighthearted, Satire, Futuristic"
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,"Adventures, Mary, Kate, Ashley, Case, Family-Friendly"
95744,2 Days in New York (2012),Comedy,"2, Days, New, York, Funny"
95761,Killer Joe (2011),Crime|Thriller,"Killer, Joe, Suspense, Noir, Suspenseful"
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,"Dragon, Ball, Z, Broly, Second, Fast-Paced"
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,"Dragon, Ball, Z, Bio, Broly, Fast-Paced"
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,"Anaconda, Offspring, Fast-Paced, Exciting, Adrenaline"
95839,"Christmas Carol, A (1999)",Drama|Fantasy,"Christmas, Carol, Emotional, Serious, Thought-Provoking"
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,"Goodbye, Charlie, Funny, Lighthearted, Satire"
95858,For the Birds (2000),Animation|Children|Comedy,"Birds, Family-Friendly, Colorful, Fun, Educational"
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,"Ruby, Sparks, Funny, Lighthearted, Satire"
95875,Total Recall (2012),Action|Sci-Fi|Thriller,"Total, Recall, Fast-Paced, Exciting, Adrenaline"
